,0,1,2,3,4,5,6,7,8,9,Type,pos x,pos y,theta,c,r,UZ - N1 M1,UZ - N1 M2,UZ - N1 M3,UZ - N1 M4,UZ - N2 M4,UZ - N3 M4,UZ - N4 M4,UZ - N2 M3,UZ - N3 M3,UZ - N4 M3,UZ - N2 M2,UZ - N3 M2,UZ - N4 M2,UZ - N2 M1,UZ - N3 M1,UZ - N4 M1
Skin damage 11,210.17,351.12,835.7,1044.7,1180.1,1268.5,1622.8,1727.5,1863.1,2043.7,Skin,0.1445013803632982,0.0783761598091748,53.080319644662936,0.0484887016060899,0.2532851616028715,4.48774138227025,4.19388121690421,3.898321969335103,4.692446067948456,-1.415498800022546,-3.627388545877526,3.461592596540305,4.107361332832189,-3.451185255827708,-3.44890213176898,-1.161581262823042,1.847839634104265,-1.757822508336798,4.501832082870914,1.35095185406305,1.352489789355732
Skin damage 12,209.71,350.38,834.68,1044.8,1178.6,1264.2,1619.6,1727.1,1862.8,2043.6,Skin,0.1109432188453138,0.069043199366079,49.17227008942794,0.061974071727084,0.6169281352150391,4.490378487905823,4.193867758465352,3.893147558745834,4.690900680633025,-1.416557384788258,-3.627352587775337,3.461372830624212,4.106954525828963,-3.452005488211212,-3.447465345595154,-1.161820957653455,1.847676600366583,-1.757219862235057,4.505863019590817,1.348387343942229,1.350078713731408
Skin damage 13,210.15,351.13,835.89,1044.8,1180.2,1268.5,1622.9,1727.4,1863.2,2043.8,Skin,0.0549020514032197,0.0644141216223048,62.00359727796646,0.0269956335563384,0.7199988895534761,4.491136716013866,4.192229723798363,3.910420134374755,-4.680881669281709,1.431429281532216,3.618684230691521,-3.469027876788852,4.102758749598051,-3.462334307612935,-3.436777270143524,-1.164558646501071,1.846836708507273,-1.75873951770788,4.500436205195611,1.350801010622284,1.353085954313232
Skin damage 14,210.25,349.91,834.92,1038.7,1161.3,1266.7,1617.9,1721.6,1859.6,2035.6,Skin,0.0993540210458958,0.1576024176576501,174.1879882711274,0.0724458414145844,0.9543468380331694,4.489623939149521,4.216859081392578,3.911590197499871,4.704058680768394,-1.466706800202555,-3.619961566008906,3.46405252986183,4.15432528434876,-3.453242488783504,-3.43631057443148,-1.177562012889458,1.835864987045414,-1.746520972406686,4.504650553400662,1.351026417795444,1.353506810661637
Skin damage 15,209.94,350.67,834.85,1044.8,1178.8,1266.5,1619.7,1727.1,1862.8,2043.5,Skin,0.0875841587285573,0.0719214644523193,125.85247521682656,0.0449911869183347,0.6722089719350264,4.491798172758584,4.193382749671624,3.907568966454099,-4.679190825783253,1.433792414041723,3.616876840358346,-3.47102474820791,4.101422428015736,-3.463562254567067,-3.435574714105539,-1.164053125192524,1.84713041655921,-1.757887520505388,4.503502704544868,1.34854440037781,1.351712607426505
Skin damage 16,210.29,351.28,836.16,1044.7,1179.4,1269.6,1623.0,1727.3,1863.1,2043.8,Skin,0.0867404659663073,0.1593549876341466,36.59318577575164,0.0246058973232038,0.4933307929146476,4.488046513052404,4.194954046955871,3.908259594830448,4.68941526714104,-1.431212029709684,-3.621140765438899,3.465219307403818,4.107774821764109,-3.45694839895487,-3.440180426363172,-1.164232119146164,1.847172509618274,-1.757480204681562,4.500263467108652,1.351737457266381,1.354189961979968
Skin damage 17,210.23,350.51,835.04,1041.7,1175.5,1267.3,1620.0,1724.4,1860.8,2040.1,Interface,0.0584384091339498,0.1466808142782788,116.45190602184717,0.0656651543559909,0.8885988781834476,4.492433386470414,4.206846747749696,3.944606746023446,4.710893625069538,-1.482190704014297,-3.609377427909727,3.474511150332058,4.110445147180366,-3.463511811305223,-3.428676065753768,-1.173656768496358,1.840850964151028,-1.752722216531061,4.501945581242442,1.350639902545014,1.353578856572743
Skin damage 18,209.93,350.53,834.87,1044.6,1178.4,1265.0,1620.7,1727.2,1862.9,2043.8,Interface,0.1121205308171431,0.0809597132231353,81.6100477682398,0.0636820420579336,0.5117937464587949,4.489694579655524,4.19523929775807,3.897034881677512,4.68766043316036,-1.416865584165584,-3.627116237840693,3.462396635799038,4.110977456804968,-3.452322008916328,-3.445362600270042,-1.162118195635857,1.846461719577397,-1.755849096658844,4.505020719825525,1.349229883229784,1.351322712738762
Skin damage 19,209.49,350.3,834.81,1044.6,1178.9,1263.8,1619.8,1726.7,1862.7,2043.1,Skin,0.1257459651751721,0.0591957136253551,103.92130575329573,0.0510880979122665,0.9170895006431344,4.484934168470311,4.196910740559999,3.887153318436779,4.700421980876179,-1.410198282848637,-3.631446604605885,3.457367567312146,4.104663633711182,-3.446750199129065,-3.454192626814023,-1.156670372297684,1.850423051547677,-1.756935926126281,4.507105971583086,1.346830695063856,1.350825998233112
Skin damage 20,210.27,350.85,835.5,1042.9,1177.5,1268.7,1621.1,1724.1,1861.2,2039.9,Skin,0.0614643027359769,0.143407949315335,165.7788649669392,0.0595586969757898,0.4356532028370808,4.490208411691077,4.200926162007207,3.93178106382046,4.702714059297511,-1.458726959685698,-3.615288994836363,3.469399186111308,4.111163545151568,-3.457993251820994,-3.434117902890444,-1.16954338635574,1.843505148530441,-1.75461559941933,4.501230647648862,1.351311695009857,1.353938950438619
Skin damage 21,210.16,350.8,835.07,1044.5,1178.5,1267.3,1621.7,1726.9,1863.0,2043.7,Skin,0.1132366434434806,0.0981589969987412,119.29292817556596,0.0427159647374092,0.6968633998326864,4.48907926615741,4.195614001587543,3.899965733363839,4.685857765860983,-1.416415735770327,-3.627382335825391,3.463108999806622,4.113690661700285,-3.451863265510936,-3.44442813019477,-1.162771882259338,1.845801765032375,-1.755116943707838,4.503437985179218,1.350352490611698,1.352473996433938
Skin damage 22,210.0,350.56,834.28,1044.4,1178.4,1266.4,1620.1,1727.1,1862.5,2042.4,Skin,0.1243537064717825,0.0846693226220029,33.77837930127782,0.0458391973867517,0.7507912171536788,4.489123369464933,4.194981838778307,3.884565568708799,4.695831950233676,-1.40122160921419,-3.636483095590015,3.457664266671194,4.112207283217784,-3.443041257790745,-3.458128863933176,-1.160937651449661,1.846510155592976,-1.754496710947305,4.505390530304958,1.349295734428705,1.349726096249198
Skin damage 23,210.27,351.3,836.12,1045.0,1180.4,1269.5,1623.2,1727.5,1863.3,2044.0,Interface,0.0509469544627898,0.0778562579374395,99.32809176639196,0.0219760747252062,0.2726323638874259,4.488536542694199,4.19326972099517,3.908826582674932,-4.685324501772043,1.427146982729146,3.620386840168829,-3.466345671739938,4.105190738326,-3.457980429324061,-3.439416174525402,-1.163065974976493,1.84765332591436,-1.758102092205003,4.500235654262315,1.351558594080036,1.354038977073929
Skin damage 24,210.11,350.95,835.34,1044.8,1179.6,1267.8,1621.8,1727.5,1863.0,2043.6,Skin,0.1236848009535718,0.0774558623706444,10.1098181128213,0.0401919141934625,0.5305531338244792,4.488299841984408,4.194073907421029,3.896901400673015,4.691841433118498,-1.4153627735282,-3.627910996831331,3.461199098594713,4.107569513222396,-3.450932617356707,-3.448673822310135,-1.161736694317264,1.847668051299328,-1.75687281120292,4.502906891607849,1.350298094088808,1.35193639950263
Skin damage 25,210.26,351.22,835.84,1044.8,1179.9,1269.3,1622.8,1727.3,1863.2,2043.7,Skin,0.1254882020215199,0.1005232607080133,141.35446116271237,0.0203057314627689,0.66583120334058,4.488131569728857,4.193813400575866,3.903522267738076,4.687427787154858,-1.419627070461708,-3.624706005067402,3.463614476268423,4.108560758968069,-3.453915499456202,-3.443150629570006,-1.162464634592072,1.847383522688724,-1.756981273024309,4.501044028069002,1.351417996255169,1.353650709652908
Skin damage 26,210.25,351.09,835.52,1044.3,1179.8,1268.9,1622.4,1726.5,1862.5,2042.8,Skin,0.1462898662396153,0.1137530006483721,21.91690669113092,0.0319363410259335,0.6722962525912404,4.488233671121733,4.194473882899385,3.896567008758817,4.688783740385274,-1.407413992168618,-3.629330343236252,3.457604294760383,4.113034243904719,-3.44911649801145,-3.445502916790701,-1.161027933523945,1.84661949398647,-1.756249485807156,4.501692649948224,1.351363797937871,1.353387959907556
Skin damage 27,210.29,351.16,836.09,1044.1,1178.0,1269.3,1622.7,1727.0,1862.9,2043.6,Skin,0.0876635576966438,0.1598463741521354,124.63866556212994,0.0364301636511083,0.5826134416409352,4.48815300617328,4.197114503053127,3.908601460678963,4.691598019020411,-1.436140927099413,-3.621333950457865,3.464974148123181,4.110812023578621,-3.456760702012983,-3.439963334992549,-1.166121180342864,1.846191047499273,-1.756577261781183,4.50055601716682,1.351687572201459,1.354150565624749
Skin damage 28,210.24,351.26,836.07,1045.0,1180.2,1269.3,1622.7,1727.5,1863.3,2044.1,Skin,0.0939124752574498,0.0662322696497791,85.15756853633843,0.0237395748271981,0.330821854561782,4.488409097728536,4.193188928698361,3.906970609358316,-4.686282109516828,1.425576314651193,3.62114308933061,-3.465466034963959,4.105529921625887,-3.457248639003112,-3.440297623057971,-1.162872824995062,1.847876027617694,-1.758153786761736,4.500560094075355,1.351412462996303,1.353850033994217
Skin damage 29,210.13,350.91,835.08,1044.4,1179.6,1267.9,1622.2,1727.3,1862.8,2042.6,Skin,0.1416583922505353,0.0850669137806319,120.16234660806684,0.0352207302924465,0.7200041220278828,4.487582443054791,4.194619785998445,3.888583019452104,4.696949299502136,-1.401559520470633,-3.635133277335604,3.462422365059965,4.109560950871335,-3.443988302394775,-3.461916295617324,-1.16070973448941,1.847457143701147,-1.754760465878867,4.503209346149293,1.350333588407983,1.350344220243454
Skin damage 30,210.11,351.02,835.39,1044.4,1180.0,1267.7,1622.8,1727.4,1863.0,2043.6,Interface,0.0419757135673435,0.0816602002115528,16.521759486742354,0.0352857473853419,0.848899671765153,4.493438608807281,4.193285780076245,3.921606903158335,-4.673866542484559,1.444719978731254,3.609879580448966,-3.476485536566745,4.098153164146123,-3.468894969693552,-3.429621295776276,-1.165349989167844,1.84560808969661,-1.75836171429096,4.500956501738505,1.349945504519147,1.352737554496535
Skin damage 31,210.28,351.04,835.77,1044.0,1178.1,1268.9,1623.0,1726.1,1863.1,2043.7,Skin,0.0917798810442797,0.1337253878716524,85.97005587745684,0.0286109493917603,0.9893316467788896,4.48870026108083,4.19719854496866,3.910902799981031,4.686840845008784,-1.433052430235836,-3.621441148296696,3.466891283924561,4.113543882570422,-3.456560864845328,-3.438607042332029,-1.165531428505771,1.84535937342004,-1.755841742836454,4.501274241120909,1.351436066868252,1.353928424035203
Skin damage 32,210.09,350.55,834.55,1043.7,1177.9,1266.3,1621.5,1726.3,1862.6,2042.3,Skin,0.0692314486317644,0.1003625926640477,69.28957610382903,0.0642784821606248,0.4867174809209185,4.494025153386501,4.197669778991803,3.9276908828807,-4.673804969375341,1.455268700193566,3.611475628386607,-3.480817248353207,4.102876192264766,-3.471739778189825,-3.426292792829049,-1.167762166823014,1.842361947959089,-1.755712624551073,4.502882583290444,1.348765536136323,1.352266941590949
Skin damage 33,208.82,350.27,835.63,1044.6,1179.5,1261.5,1620.7,1727.1,1863.1,2043.9,Interface,0.1143578234971097,0.0404763199712827,18.78683989452145,0.0603832985949202,0.9304591971150356,4.482622345449254,4.197651800542904,3.900094785798137,4.692599779351593,-1.4239214132594,-3.622235769973158,3.46221539697125,4.104735041664918,-3.454738261892358,-3.444047073102455,-1.154947446199358,1.852068397187216,-1.758078031970711,4.505486974335421,1.347192454480138,1.354553156626586
Skin damage 34,210.26,351.08,835.47,1043.9,1179.8,1269.1,1621.9,1725.5,1861.3,2042.4,Skin,0.1584469715864587,0.1248434362746408,51.36732192449742,0.0312204597394132,0.8574209647682907,4.488229074403694,4.1946553577328,3.893903361640628,-4.688563337019057,1.399144027285212,3.630514141970723,-3.451805687470567,4.114648107605846,-3.447236817748185,-3.444812963033411,-1.160006228594765,1.846358438051107,-1.756560256093542,4.501536721886402,1.351486119101478,1.353591354205235
Skin damage 35,209.94,351.07,836.07,1044.9,1180.1,1267.7,1622.3,1727.3,1863.3,2044.1,Skin,0.1052254047319687,0.0413230356675268,80.96187141251256,0.0438305670286002,0.4320891381306336,4.488017045667723,4.192924279675432,3.905695516403257,4.687783044841352,-1.425101249197167,-3.62134292996447,3.464721826074298,4.105336184682449,-3.456795234864274,-3.44101758675587,-1.162133240648054,1.848726474028482,-1.758703860760294,4.501262749017165,1.350998304478159,1.353666826660323
Skin damage 36,210.1,351.2,836.12,1045.0,1180.3,1268.8,1622.6,1727.2,1863.3,2044.0,Skin,0.0839168246269284,0.0412167393749484,69.65818316634406,0.0216812457216176,0.8310671377081855,4.489410755717791,4.19187932567249,3.906832303103438,-4.68589125750282,1.425454812472692,3.620995536777016,-3.465410296477331,4.105061123948064,-3.45750735142601,-3.44011247622163,-1.163675239323773,1.848098932401892,-1.758858607145226,4.500373680395746,1.351681387879538,1.353448159919671
Skin damage 37,210.28,351.19,835.92,1044.6,1179.4,1269.3,1623.1,1726.8,1863.3,2043.9,Skin,0.1099294549300128,0.1244198045276513,120.65875831629768,0.0243626558009705,0.6522633293495503,4.48822614286872,4.194669977896356,3.90660841244236,-4.68524206011837,1.423099271369026,3.622829247796946,-3.465114033121888,4.110939220120051,-3.455559050434966,-3.440577646990641,-1.163134529663491,1.846796577422258,-1.756836055215949,4.500944877378808,1.351550631443069,1.353978421530387
Skin damage 38,208.73,350.03,835.21,1044.6,1178.9,1260.7,1619.1,1726.7,1862.9,2043.7,Skin,0.1048060817421512,0.0450815500861453,62.6274909625065,0.0624631537291744,0.9662362252550212,4.488387716082842,4.192830117009489,3.898224995783998,4.690383183492989,-1.424086338034833,-3.62159036518883,3.463164421204127,4.102826791674844,-3.456159017769407,-3.443163295813634,-1.159772893120312,1.851091431882168,-1.759949713425203,4.505694773727206,1.347751578114239,1.351655355666995
Skin damage 39,210.27,351.1,835.81,1044.3,1179.1,1268.9,1622.8,1726.6,1863.1,2043.5,Interface,0.1259639503796367,0.1315467135555443,169.82269141835872,0.0321719271002188,0.7901903739434577,4.488227043384127,4.195400174669406,3.903790794186823,-4.684487538492812,1.415213844244501,3.624352418099155,-3.463204089870359,4.114758301148114,-3.453798849948141,-3.441796512220439,-1.161848306824784,1.846256605805044,-1.756137955841879,4.5014781371509,1.351498325872969,1.353826751368583
Skin damage 40,210.29,351.17,835.97,1044.1,1179.1,1269.4,1622.1,1726.6,1862.3,2042.5,Skin,0.0532672726930887,0.1516584993793264,35.52996496830062,0.0669930585347937,0.206271855543179,4.489062865154572,4.196896625800532,3.918996469110714,4.697532433357987,-1.443423317904704,-3.617301828027862,3.467320701356903,4.106470057518829,-3.45834348062117,-3.437504734754066,-1.165680311029958,1.846256304128131,-1.75685286948847,4.50037857905077,1.351598001987495,1.354117826499176
Skin damage 41,210.03,351.01,835.35,1044.3,1180.1,1267.8,1622.8,1727.2,1862.9,2043.6,Skin,0.1569887830637606,0.0672671299901477,7.589956786236144,0.0566950904514016,0.2370239531054462,4.485901105662064,4.195372095082607,3.888992005032651,4.700952316603036,-1.402745988758437,-3.633475571116854,3.449890010425898,4.105000161816404,-3.444418248953923,-3.449699815198763,-1.159923385077722,1.848913623364442,-1.75625401371141,4.503269411405841,1.349781556777186,1.353175047261748
Skin damage 42,210.17,350.83,834.56,1043.4,1179.0,1268.0,1621.9,1725.7,1862.0,2041.6,Skin,0.1476142529394468,0.1065774695674385,148.74536465362874,0.0625139721297409,0.3299021470374296,4.488025660492205,4.195669717966609,3.879199846027201,4.696954539598163,-1.382178803905016,-3.642875876082249,3.443294215455305,4.118662735596116,-3.435928067016248,-3.454110239919262,-1.159871759429039,1.845918549583994,-1.754268372082901,4.503815106445982,1.35059610686507,1.352457606586918
Skin damage 43,210.29,351.25,836.04,1044.6,1180.1,1269.5,1622.7,1727.1,1862.9,2043.5,Interface,0.1565443961663619,0.1376151104719045,90.08535400678346,0.0394137546794598,0.3104561107358227,4.487980716595059,4.193974601708561,3.904388294119556,-4.685800953046252,1.415267027100888,3.62330633749286,-3.462397802152336,4.108594849949964,-3.45467873405678,-3.441759200494105,-1.161499327628217,1.847273140720674,-1.757385125712778,4.500522378353972,1.351678601767131,1.354039848126351
Skin damage 44,210.28,350.77,835.81,1042.2,1173.1,1268.6,1620.9,1725.3,1861.4,2039.3,Skin,0.1209323292474883,0.1591380392856319,26.035257966589118,0.0552107001664809,0.7118486829161714,4.488123199646834,4.201292401724254,3.904326429075689,-4.683692097826961,1.40600329147331,3.620158381567891,-3.463560044030149,4.131256143391702,-3.454533318422394,-3.440036778582057,-1.161084380092039,1.843298899530492,-1.752999198463243,4.502155517880618,1.35156558338,1.35402504737018
Skin damage 45,210.29,351.24,836.13,1044.5,1179.3,1269.6,1622.8,1727.1,1863.0,2043.2,Skin,0.1254742084171451,0.1561453587044498,153.7617170488773,0.0286762075178041,0.5354624243600292,4.487956810531057,4.194627023946213,3.906602026197573,-4.685117704022087,1.418286023027421,3.621499162357157,-3.464623891663349,4.110894797020129,-3.456237003585245,-3.440557119803589,-1.161890295177356,1.847045305038404,-1.757098217938411,4.500540148983333,1.351719246201486,1.354175379532107
Skin damage 46,209.9,350.77,835.12,1044.4,1179.7,1265.9,1622.2,1727.4,1863.0,2043.5,Interface,0.1434691557900785,0.0713687450869251,26.647803902761865,0.0624219378087712,0.4268807876739738,4.486179622267955,4.195772357263636,3.887623154155432,4.70012075014778,-1.404897672353539,-3.633924446201156,3.451934276616277,4.107396332014212,-3.444609110171437,-3.452361624830558,-1.159150252737885,1.848743931783808,-1.755331799069917,4.504850197981537,1.34906945574525,1.351602184184015
Skin damage 47,210.29,351.25,836.13,1044.5,1179.4,1269.6,1622.7,1727.1,1862.9,2043.0,Skin,0.0652534830413079,0.1583057021953208,54.711617453086845,0.0317446764958717,0.5037732993101297,4.488307434577188,4.196063573552506,3.910954344358958,4.693551974649634,-1.434627566097491,-3.620501621083013,3.465492706246881,4.106980073357237,-3.457275160747536,-3.439600964746655,-1.164653543751926,1.846852499113067,-1.757327088641226,4.500235586140788,1.351717338441608,1.354172395282233
Skin damage 48,210.27,351.01,835.49,1043.8,1179.2,1268.9,1621.7,1725.0,1861.5,2041.5,Skin,0.1462219359598604,0.1318463417598632,26.671797869529087,0.049585401429968,0.4024960507765927,4.488396621374068,4.195541378951161,3.897399293605422,-4.68421703257351,1.40028354796637,3.627724962620422,-3.456736251947911,4.118647375782708,-3.449520623077355,-3.442430163402294,-1.159425086948484,1.845720278262853,-1.755688699131828,4.501777526842089,1.351499065377993,1.353674512657757
Skin damage 49,210.11,350.66,834.16,1043.4,1178.9,1267.2,1621.3,1726.0,1861.6,2041.2,Skin,0.1465922678468886,0.1004698950278202,34.7127764234026,0.0492687772853096,0.6537672226873371,4.488539443848847,4.195440876236457,3.873037024811222,4.70114109469209,-1.379495027188693,-3.645907304463481,3.442473211527142,4.118749645205167,-3.43314647257945,-3.458277126084949,-1.159165957760458,1.845644620525501,-1.752635271634867,4.504731876978948,1.35024701589977,1.351245650505236
Skin damage 50,210.16,351.0,835.51,1044.8,1179.6,1267.8,1622.2,1727.4,1863.1,2043.7,Interface,0.0760933928295205,0.0874732797552776,123.5038503988763,0.0486760702940619,0.3836126159352631,4.490233038719264,4.194340335108945,3.912263342992444,-4.681665942627534,1.432654248106629,3.617965055936325,-3.469943986343321,4.104584319628956,-3.461504974700143,-3.436399665832957,-1.164114060056432,1.846657360794722,-1.757288118385718,4.501806056594561,1.350190507658957,1.353213677083791
Skin damage 51,209.83,350.65,834.87,1044.9,1179.1,1266.2,1619.8,1726.9,1862.8,2043.6,Skin,0.0991095733550976,0.0655420221459612,7.511443387270646,0.0619402593704785,0.3634041739201534,4.491366348869049,4.192723581561894,3.89938513687734,-4.685830580507023,1.425186469903216,3.621710257504822,-3.46567851818568,4.101921615106656,-3.457609898652611,-3.441556582859384,-1.163127226960239,1.848033616878973,-1.758539500727769,4.504153037943579,1.348660872985472,1.350776241585919
Skin damage 52,210.29,351.27,836.11,1044.6,1180.0,1269.7,1622.6,1726.9,1862.7,2043.0,Skin,0.0510009402900187,0.151922518584289,9.795749889329215,0.0320980032654512,0.3234286678704149,4.48844518478826,4.194877115170995,3.913701132417688,4.69273444757813,-1.433690520559004,-3.619769087687873,3.465797119748497,4.106308423818086,-3.457172602295933,-3.439312639505322,-1.164141494177187,1.847105005120608,-1.757487688766241,4.500220951822959,1.351710086183824,1.354181807333129
Skin damage 53,209.86,349.73,832.41,1042.7,1174.9,1263.5,1617.4,1724.4,1861.2,2039.1,Skin,0.0736069062177127,0.0984002956164464,118.35346494609674,0.0720124078648392,0.6519221424836195,4.497831439847491,4.200688524051734,3.942869637133189,-4.663622382895094,1.478300124652806,3.604158364277544,-3.492971842707136,4.101046982966317,-3.480628988790175,-3.414909470070034,-1.170972267003237,1.838375450573888,-1.752647653100243,4.506919091224436,1.345238874230014,1.350318107926735
Skin damage 54,210.02,350.88,835.35,1044.5,1179.8,1267.0,1622.5,1727.3,1862.9,2043.3,Skin,0.0517640550376271,0.0727406700900126,102.44289103265068,0.0508567961353868,0.4625005840742616,4.494140584430456,4.192222114981036,3.918694285530394,-4.672787970216519,1.44322255207591,3.614693362247803,-3.475964782186511,4.098184479307017,-3.471794177713629,-3.430223541819652,-1.166127009533427,1.845672434894197,-1.758719538806102,4.501111711706042,1.349171303847973,1.352240106907371
Skin damage 55,210.05,350.13,833.51,1042.7,1176.2,1264.8,1620.6,1724.9,1862.2,2041.9,Skin,0.1238784766096272,0.1081453167212437,173.48800441773,0.0756019535329607,0.5350024093102268,4.490024513652593,4.199705096337897,3.882350787870524,4.687282859906501,-1.387530061849427,-3.641558495997614,3.454036140761056,4.130832947072339,-3.438098681421722,-3.454835171292455,-1.160917938757273,1.842161359435379,-1.75026531325324,4.507509159584131,1.349238319857399,1.35029812627851
Skin damage 56,210.29,351.26,836.11,1044.7,1179.5,1269.6,1623.2,1727.1,1863.2,2044.1,Skin,0.1018813730774091,0.1417210633510678,122.88756622916986,0.0291689737445153,0.2974090725035672,4.488032028817274,4.194483489291388,3.907554517599516,-4.68657183473189,1.426216270509857,3.621879514013159,-3.465074707050372,4.109202703478807,-3.456396276526272,-3.440412344575288,-1.16359122453419,1.847170957173573,-1.757320776666687,4.500485374644958,1.351690185032001,1.354156961750184
Skin damage 57,209.34,350.3,835.1,1044.1,1179.6,1262.1,1622.0,1727.2,1862.8,2043.3,Interface,0.0439544241380692,0.0562647750673194,82.49348555252797,0.0560913612462559,0.950278502982724,4.508359492662893,4.181748504444011,3.92011693692843,-4.663099058916559,1.448868127500938,3.598552035311148,-3.479127266626567,4.092748450583395,-3.466283580316052,-3.425820164781652,-1.177238647125199,1.840963849273324,-1.763345663049992,4.499049362201823,1.353055343816195,1.346996006708739
Skin damage 58,208.88,350.11,835.23,1044.6,1179.0,1261.3,1619.2,1726.7,1863.0,2043.7,Skin,0.1008729882639411,0.0461243105933672,17.555459857036453,0.0594240263730284,0.9860763798687776,4.490402106112079,4.191443626127599,3.899396891102649,4.688417821434308,-1.425162460245636,-3.620842513920854,3.464258427406431,4.102346152520889,-3.45747374300149,-3.441965655400268,-1.161722932878903,1.850341865150902,-1.76023535810027,4.505177605019083,1.34823980389909,1.350992628304309
Skin damage 59,210.26,351.27,836.03,1045.0,1180.2,1269.4,1623.0,1727.5,1863.3,2044.0,Interface,0.1254519818093318,0.0855306615505854,139.7920600737609,0.0265785544491075,0.2846618455655014,4.487925372821262,4.193595593566785,3.905526721148567,4.687424409376036,-1.422839569751755,-3.622909482322504,3.464233646700599,4.106682376775319,-3.455557771935099,-3.441928925104463,-1.162517015082404,1.847793810708608,-1.757604174291167,4.500748801357997,1.351447244479573,1.353860502980515
Skin damage 60,209.81,350.95,835.96,1044.9,1180.0,1266.7,1622.0,1727.3,1863.3,2044.0,Interface,0.091385008811695,0.045527326083679,109.61189654593204,0.0429114821138786,0.6755473755109261,4.490154676057585,4.19159820488456,3.906006715993899,-4.685893980773128,1.426053139927517,3.620442335602457,-3.465633695795062,4.104534926903666,-3.458182930552083,-3.440055041782221,-1.163646845269532,1.848344217596312,-1.759196138424098,4.501476613916023,1.350876864951952,1.352809132756233
Skin damage 61,210.16,351.17,836.03,1044.9,1180.2,1268.7,1622.8,1727.4,1863.2,2043.9,Skin,0.1350769748482792,0.0557605546669843,94.37477695985264,0.0335821442127825,0.4024976714003306,4.486935527647229,4.194232043490087,3.904339108299122,4.68931038449663,-1.422780529954062,-3.623074524022964,3.463820894266499,4.105660813334065,-3.455151060993948,-3.442808507991163,-1.161289304532475,1.848504431570792,-1.757685930195374,4.501338301585011,1.350831988614336,1.353792571730211
Skin damage 62,210.21,351.12,835.77,1044.9,1179.9,1268.6,1622.5,1727.5,1863.2,2043.9,Skin,0.0794194146976705,0.0818877987161624,74.14241665602303,0.0362282203006834,0.4297628843723572,4.48961871917955,4.19362862947912,3.909356914052699,-4.683200576682871,1.429568581546778,3.619329117803331,-3.468090820456115,4.104895211838819,-3.45990904295688,-3.437995779035909,-1.163663785840302,1.846962176831752,-1.757848288685153,4.501062451764794,1.350860611454612,1.35343548160504
Skin damage 63,210.12,351.03,835.66,1044.9,1179.9,1268.0,1622.2,1727.4,1863.1,2043.8,Skin,0.0753894960132369,0.0714827534762052,109.80340479907542,0.0275375784715684,0.9987645064347046,4.490753291644512,4.192989109081707,3.909618657466615,-4.681379012689682,1.431193922934153,3.618142003176191,-3.469206764895665,4.103206526648315,-3.46185426087854,-3.436897551820566,-1.164071644355061,1.847121629586769,-1.758291798286837,4.501362695997997,1.350312070857505,1.352938618123953
Skin damage 64,209.39,349.31,832.59,1043.1,1175.9,1258.5,1618.3,1726.1,1862.1,2042.2,Interface,0.0748344149773841,0.0846924953703532,112.85868317903734,0.0770648734998291,0.9177748829786342,4.504130114089531,4.196897111391317,3.933649281574304,-4.659515144804141,1.468717756071894,3.598364571563855,-3.490899162116895,4.097848216418525,-3.479247795331262,-3.41762699269389,-1.172665831167921,1.840152918488991,-1.755397569253483,4.50811969215716,1.345211423543925,1.347441234426526
Skin damage 65,209.93,350.9,835.66,1044.5,1180.1,1266.8,1622.8,1727.3,1863.0,2043.6,Skin,0.0431728981605226,0.0584579310496332,94.4858078786823,0.0471341124401941,0.5240060606187016,4.495917687166887,4.189397871223655,3.914113472590032,-4.67391796288163,1.438013233658541,3.613045251223741,-3.4726485786322,4.099082220486863,-3.465215855371589,-3.432781704837989,-1.167956551540858,1.845264148069191,-1.760011805134631,4.499969089172666,1.35153334035841,1.351509625849757
Skin damage 66,210.29,351.25,836.05,1044.6,1180.0,1269.5,1622.9,1727.0,1863.0,2043.5,Skin,0.1388490297671706,0.1367701237263625,162.1832551848304,0.0252428591137669,0.5471098569456376,4.488011911649819,4.194090847028813,3.905368226126503,-4.685405951450132,1.417909805970618,3.622841204603664,-3.463590608539219,4.109637999700872,-3.455246005247666,-3.441108462592348,-1.161816866360007,1.847224722195235,-1.757270805430616,4.500594789771075,1.351680771963144,1.354087116555289
Skin damage 67,210.14,350.28,834.2,1042.6,1175.3,1265.8,1621.4,1724.6,1862.6,2042.3,Skin,0.1176420605856844,0.117507491164241,133.73072357111778,0.0656561162700586,0.6348093583778802,4.489479556585164,4.200726247809532,3.892623011117311,4.682817464289683,-1.399842943917299,-3.635071661306253,3.459060009121706,4.132927451468794,-3.44409007196121,-3.447859540332796,-1.162845566895351,1.842044914075349,-1.750412181426338,4.506063537816355,1.349980759742409,1.351813659189124
Skin damage 68,210.16,350.15,834.08,1042.1,1174.2,1265.5,1621.4,1723.6,1862.6,2042.1,Skin,0.0953247791059627,0.1228526137867643,165.71125775846676,0.0709953561539019,0.6145204189283218,4.491481353019273,4.204528802602019,3.915088151813205,4.681723353663355,-1.436176104662054,-3.623763030387402,3.470149689652836,4.129893119848187,-3.454269432037004,-3.435566606096652,-1.168881899128373,1.839569705801388,-1.750193774865259,4.50560135876666,1.349786017321908,1.352359025526526
